Entity,Code,Year,Population - Sex: all - Age: all - Variant: medium,Population - Sex: all - Age: all - Variant: medium
Italy,ITA,2091,38821140,37511050
Italy,ITA,2092,38598116,37272505
Italy,ITA,2093,38376520,37035402
Italy,ITA,2094,38156344,36801814
Italy,ITA,2095,37937652,36565449
Italy,ITA,2096,37720650,36327285
Italy,ITA,2097,37505624,36088275
Italy,ITA,2098,37292910,35851667
Italy,ITA,2099,37082390,35615722
Italy,ITA,2100,36874250,35376819
Jamaica,JAM,2022,2827382,
Jamaica,JAM,2023,2825552,
Jamaica,JAM,2024,2824739,2839183
Jamaica,JAM,2025,2823205,2837080
Jamaica,JAM,2026,2820915,2833410
Jamaica,JAM,2027,2817931,2828539
Jamaica,JAM,2028,2814232,2822869
Jamaica,JAM,2029,2809720,2816400
Jamaica,JAM,2030,2804358,2808956
Jamaica,JAM,2031,2798163,2800617
Jamaica,JAM,2032,2791042,2791140
Jamaica,JAM,2033,2782907,2780478
Jamaica,JAM,2034,2773843,2768723
Jamaica,JAM,2035,2763714,2755939
Jamaica,JAM,2036,2752534,2742081
Jamaica,JAM,2037,2740319,2726902
Jamaica,JAM,2038,2727075,2710822
Jamaica,JAM,2039,2712817,2693911
Jamaica,JAM,2040,2697538,2676097
Jamaica,JAM,2041,2681238,2657566
Jamaica,JAM,2042,2663965,2638095
Jamaica,JAM,2043,2645715,2617586
Jamaica,JAM,2044,2626501,2596170
Jamaica,JAM,2045,2606423,2574084
Jamaica,JAM,2046,2585445,2551355
Jamaica,JAM,2047,2563650,2528013
Jamaica,JAM,2048,2541082,2504200
Jamaica,JAM,2049,2517804,2479753
Jamaica,JAM,2050,2493823,2454944
Jamaica,JAM,2051,2469155,2429917
Jamaica,JAM,2052,2443848,2404370
Jamaica,JAM,2053,2417922,2378111
Jamaica,JAM,2054,2391377,2351076
Jamaica,JAM,2055,2364268,2323417
Jamaica,JAM,2056,2336537,2295281
Jamaica,JAM,2057,2308248,2266946
Jamaica,JAM,2058,2279456,2238310
Jamaica,JAM,2059,2250172,2209186
Jamaica,JAM,2060,2220363,2179678
Jamaica,JAM,2061,2190093,2149899
Jamaica,JAM,2062,2159397,2119867
Jamaica,JAM,2063,2128225,2089604
Jamaica,JAM,2064,2096581,2059096
Jamaica,JAM,2065,2064518,2028121
Jamaica,JAM,2066,2032011,1997100
Jamaica,JAM,2067,1999084,1966153
Jamaica,JAM,2068,1965728,1934901
Jamaica,JAM,2069,1931936,1903479
Jamaica,JAM,2070,1897747,1871876
Jamaica,JAM,2071,1863243,1840112
Jamaica,JAM,2072,1828451,1808222
Jamaica,JAM,2073,1793378,1776335
Jamaica,JAM,2074,1758078,1744485
Jamaica,JAM,2075,1722620,1712843
Jamaica,JAM,2076,1687005,1681575
Jamaica,JAM,2077,1651266,1650433
Jamaica,JAM,2078,1615500,1619585
Jamaica,JAM,2079,1579782,1589027
Jamaica,JAM,2080,1544196,1558623
Jamaica,JAM,2081,1508721,1528688
Jamaica,JAM,2082,1473409,1499319
Jamaica,JAM,2083,1438322,1470536
Jamaica,JAM,2084,1403503,1442239
Jamaica,JAM,2085,1368973,1414204
Jamaica,JAM,2086,1334768,1386707
Jamaica,JAM,2087,1300930,1359855
Jamaica,JAM,2088,1267486,1333639
Jamaica,JAM,2089,1234457,1307979
Jamaica,JAM,2090,1201834,1282943
Jamaica,JAM,2091,1169597,1258538
Jamaica,JAM,2092,1137775,1234781
Jamaica,JAM,2093,1106366,1211696
Jamaica,JAM,2094,1075377,1189270
Jamaica,JAM,2095,1044781,1167515
Jamaica,JAM,2096,1014554,1146349
Jamaica,JAM,2097,984643,1125705
Jamaica,JAM,2098,955115,1105551
Jamaica,JAM,2099,925935,1085893
Jamaica,JAM,2100,897065,1066771
Japan,JPN,2022,123951700,
Japan,JPN,2023,123294510,
Japan,JPN,2024,122631430,123753042
Japan,JPN,2025,121960410,123103479
Japan,JPN,2026,121282490,122427730
Japan,JPN,2027,120600610,121732340
Japan,JPN,2028,119912230,121024348
Japan,JPN,2029,119217096,120308091
Japan,JPN,2030,118514790,119584120
Japan,JPN,2031,117805680,118852085
Japan,JPN,2032,117090080,118114135
Japan,JPN,2033,116368190,117372472
Japan,JPN,2034,115641070,116626747
Japan,JPN,2035,114907060,115876151
Japan,JPN,2036,114164950,115125565
Japan,JPN,2037,113416744,114377405
Japan,JPN,2038,112664560,113633612
Japan,JPN,2039,111910720,112894530
Japan,JPN,2040,111157200,112158304
Japan,JPN,2041,110405210,111422446
Japan,JPN,2042,109654640,110692359
Japan,JPN,2043,108903960,109972384
Japan,JPN,2044,108155540,109259531
Japan,JPN,2045,107412296,108551993
Japan,JPN,2046,106674350,107850587
Japan,JPN,2047,105942536,107157971
Japan,JPN,2048,105216616,106474330
Japan,JPN,2049,104497280,105796839
Japan,JPN,2050,103784360,105123163
Japan,JPN,2051,103076690,104452464
Japan,JPN,2052,102373736,103778129
Japan,JPN,2053,101672960,103100894
Japan,JPN,2054,100969710,102415683
Japan,JPN,2055,100261150,101721354
Japan,JPN,2056,99547970,101018746
Japan,JPN,2057,98829220,100304743
Japan,JPN,2058,98103896,99583491
Japan,JPN,2059,97371464,98848886
Japan,JPN,2060,96631460,98103217
Japan,JPN,2061,95885920,97353650
Japan,JPN,2062,95135944,96600090
Japan,JPN,2063,94381510,95843770
Japan,JPN,2064,93622760,95085852
Japan,JPN,2065,92862520,94324174
Japan,JPN,2066,92104050,93563616
Japan,JPN,2067,91348810,92812401
Japan,JPN,2068,90601496,92067782
Japan,JPN,2069,89863720,91332800
Japan,JPN,2070,89136820,90611762
Japan,JPN,2071,88424330,89911342
Japan,JPN,2072,87727656,89235971
Japan,JPN,2073,87048360,88580984
Japan,JPN,2074,86388770,87952004
Japan,JPN,2075,85749784,87352848
Japan,JPN,2076,85129656,86780658
Japan,JPN,2077,84529220,86232703
Japan,JPN,2078,83948380,85708776
Japan,JPN,2079,83384470,85209306
Japan,JPN,2080,82836600,84729967
Japan,JPN,2081,82305350,84269888
Japan,JPN,2082,81787530,83826893
Japan,JPN,2083,81280424,83397930
Japan,JPN,2084,80784460,82980370
Japan,JPN,2085,80297790,82570772
Japan,JPN,2086,79817816,82169886
Japan,JPN,2087,79344370,81778181
Japan,JPN,2088,78877800,81393977
Japan,JPN,2089,78416136,81013193
Japan,JPN,2090,77959320,80634403
Japan,JPN,2091,77507336,80257721
Japan,JPN,2092,77059256,79879694
Japan,JPN,2093,76615270,79500579
Japan,JPN,2094,76175520,79123890
Japan,JPN,2095,75741100,78747735
Japan,JPN,2096,75310670,78369014
Japan,JPN,2097,74884750,77990637
Japan,JPN,2098,74465690,77612888
Japan,JPN,2099,74051900,77230868
Japan,JPN,2100,73644056,76845989
Jersey,JEY,2022,110796,
Jersey,JEY,2023,111819,
Jersey,JEY,2024,112861,103856
Jersey,JEY,2025,113902,104000
Jersey,JEY,2026,114949,104119
Jersey,JEY,2027,115996,104228
Jersey,JEY,2028,117027,104327
Jersey,JEY,2029,118053,104431
Jersey,JEY,2030,119058,104531
Jersey,JEY,2031,120059,104620
Jersey,JEY,2032,121036,104706
Jersey,JEY,2033,122000,104807
Jersey,JEY,2034,122950,104897
Jersey,JEY,2035,123879,104968
Jersey,JEY,2036,124790,105019
Jersey,JEY,2037,125686,105076
Jersey,JEY,2038,126558,105136
Jersey,JEY,2039,127404,105162
Jersey,JEY,2040,128232,105198
Jersey,JEY,2041,129050,105228
Jersey,JEY,2042,129840,105239
Jersey,JEY,2043,130604,105250
Jersey,JEY,2044,131348,105234
Jersey,JEY,2045,132073,105200
Jersey,JEY,2046,132779,105155
Jersey,JEY,2047,133473,105089
Jersey,JEY,2048,134140,105016
Jersey,JEY,2049,134804,104913
Jersey,JEY,2050,135450,104781
Jersey,JEY,2051,136087,104622
Jersey,JEY,2052,136724,104453
Jersey,JEY,2053,137341,104273
Jersey,JEY,2054,137961,104074
Jersey,JEY,2055,138557,103861
Jersey,JEY,2056,139155,103631
Jersey,JEY,2057,139751,103393
Jersey,JEY,2058,140343,103157
Jersey,JEY,2059,140922,102927
Jersey,JEY,2060,141502,102695
Jersey,JEY,2061,142079,102476
Jersey,JEY,2062,142631,102260
Jersey,JEY,2063,143184,102067
Jersey,JEY,2064,143730,101880
Jersey,JEY,2065,144273,101695
Jersey,JEY,2066,144801,101521
Jersey,JEY,2067,145317,101377
Jersey,JEY,2068,145831,101244
Jersey,JEY,2069,146335,101119
Jersey,JEY,2070,146836,100991
Jersey,JEY,2071,147341,100869
Jersey,JEY,2072,147828,100750
Jersey,JEY,2073,148313,100647
Jersey,JEY,2074,148787,100550
Jersey,JEY,2075,149259,100465
Jersey,JEY,2076,149723,100401
Jersey,JEY,2077,150180,100327
Jersey,JEY,2078,150634,100247
Jersey,JEY,2079,151095,100203
Jersey,JEY,2080,151551,100161
Jersey,JEY,2081,152004,100126
Jersey,JEY,2082,152455,100111
Jersey,JEY,2083,152904,100098
Jersey,JEY,2084,153352,100071
Jersey,JEY,2085,153812,100033
Jersey,JEY,2086,154267,100005
Jersey,JEY,2087,154730,99990
Jersey,JEY,2088,155200,100002
Jersey,JEY,2089,155670,100012
Jersey,JEY,2090,156156,100006
Jersey,JEY,2091,156651,99993
Jersey,JEY,2092,157159,99978
Jersey,JEY,2093,157665,99972
Jersey,JEY,2094,158176,99952
Jersey,JEY,2095,158703,99939
Jersey,JEY,2096,159245,99924
Jersey,JEY,2097,159783,99893
Jersey,JEY,2098,160322,99864
Jersey,JEY,2099,160870,99843
Jersey,JEY,2100,161405,99817
Jordan,JOR,2022,11285875,
Jordan,JOR,2023,11337058,
Jordan,JOR,2024,11384918,11552883
Jordan,JOR,2025,11442117,11520687
Jordan,JOR,2026,11515045,11589538
Jordan,JOR,2027,11604643,11819463
Jordan,JOR,2028,11704085,12034469
Jordan,JOR,2029,11813216,12245735
Jordan,JOR,2030,11933396,12448781
Jordan,JOR,2031,12065505,12652555
Jordan,JOR,2032,12208662,12854937
Jordan,JOR,2033,12359897,13050723
Jordan,JOR,2034,12517964,13245167
Jordan,JOR,2035,12683203,13440832
Jordan,JOR,2036,12853971,13638257
Jordan,JOR,2037,13027582,13840245
Jordan,JOR,2038,13200580,14048312
Jordan,JOR,2039,13371138,14256695
Jordan,JOR,2040,13538886,14471300
Jordan,JOR,2041,13703556,14684510
Jordan,JOR,2042,13864722,14883652
Jordan,JOR,2043,14022069,15077800
Jordan,JOR,2044,14175259,15273538
Jordan,JOR,2045,14323823,15471984
Jordan,JOR,2046,14468013,15662325
Jordan,JOR,2047,14608093,15841632
Jordan,JOR,2048,14744597,16021386
Jordan,JOR,2049,14877250,16197531
Jordan,JOR,2050,15005935,16367354
Jordan,JOR,2051,15131041,16525165
Jordan,JOR,2052,15252937,16677353
Jordan,JOR,2053,15372008,16823321
Jordan,JOR,2054,15488420,16956681
Jordan,JOR,2055,15602305,17095220
Jordan,JOR,2056,15713567,17233708
Jordan,JOR,2057,15822002,17373493
Jordan,JOR,2058,15927763,17518518
Jordan,JOR,2059,16031003,17661658
Jordan,JOR,2060,16131411,17802217
Jordan,JOR,2061,16229147,17941848
Jordan,JOR,2062,16324167,18086510
Jordan,JOR,2063,16416339,18226836
Jordan,JOR,2064,16505699,18354203
Jordan,JOR,2065,16592605,18482932
Jordan,JOR,2066,16677091,18618247
Jordan,JOR,2067,16758595,18743985
Jordan,JOR,2068,16836908,18871544
Jordan,JOR,2069,16911622,18994674
Jordan,JOR,2070,16983000,19109774
Jordan,JOR,2071,17051396,19228816
Jordan,JOR,2072,17116206,19340976
Jordan,JOR,2073,17177148,19448793
Jordan,JOR,2074,17234356,19550211
Jordan,JOR,2075,17287820,19651665
Jordan,JOR,2076,17337142,19751545
Jordan,JOR,2077,17382558,19843955
Jordan,JOR,2078,17424528,19932950
Jordan,JOR,2079,17463040,20021902
Jordan,JOR,2080,17498360,20110177
Jordan,JOR,2081,17530436,20201130
Jordan,JOR,2082,17558974,20292453
Jordan,JOR,2083,17584594,20365559
Jordan,JOR,2084,17607370,20429439
Jordan,JOR,2085,17626936,20502150
Jordan,JOR,2086,17643452,20572854
Jordan,JOR,2087,17657510,20639543
Jordan,JOR,2088,17669192,20709336
Jordan,JOR,2089,17678332,20784730
Jordan,JOR,2090,17685186,20857936
Jordan,JOR,2091,17689718,20933073
Jordan,JOR,2092,17691936,21000271
Jordan,JOR,2093,17691832,21049191
Jordan,JOR,2094,17689626,21089735
Jordan,JOR,2095,17685182,21134977
Jordan,JOR,2096,17677862,21180748
Jordan,JOR,2097,17667742,21216866
Jordan,JOR,2098,17655572,21257055
Jordan,JOR,2099,17641424,21292055
Jordan,JOR,2100,17625252,21322922
Kazakhstan,KAZ,2022,19397998,
Kazakhstan,KAZ,2023,19606640,
Kazakhstan,KAZ,2024,19828172,20592575
Kazakhstan,KAZ,2025,20055858,20843758
Kazakhstan,KAZ,2026,20277788,21083623
Kazakhstan,KAZ,2027,20494578,21316180
Kazakhstan,KAZ,2028,20707380,21547642
Kazakhstan,KAZ,2029,20918060,21777013
Kazakhstan,KAZ,2030,21128228,22003197
Kazakhstan,KAZ,2031,21337808,22227049
Kazakhstan,KAZ,2032,21547486,22452644
Kazakhstan,KAZ,2033,21758126,22679382
Kazakhstan,KAZ,2034,21970104,22903212
Kazakhstan,KAZ,2035,22183608,23125956
Kazakhstan,KAZ,2036,22398846,23349077
Kazakhstan,KAZ,2037,22616602,23571236
Kazakhstan,KAZ,2038,22836870,23793389
Kazakhstan,KAZ,2039,23059674,24017892
Kazakhstan,KAZ,2040,23285400,24246827
Kazakhstan,KAZ,2041,23514590,24477617
Kazakhstan,KAZ,2042,23746700,24707979
Kazakhstan,KAZ,2043,23981454,24941025
Kazakhstan,KAZ,2044,24217952,25175230
Kazakhstan,KAZ,2045,24453956,25409754
Kazakhstan,KAZ,2046,24688980,25642874
Kazakhstan,KAZ,2047,24922402,25875749
Kazakhstan,KAZ,2048,25153486,26106839
Kazakhstan,KAZ,2049,25383062,26328904
Kazakhstan,KAZ,2050,25609980,26544267
Kazakhstan,KAZ,2051,25833844,26757516
Kazakhstan,KAZ,2052,26054498,26968777
Kazakhstan,KAZ,2053,26271588,27178456
Kazakhstan,KAZ,2054,26486514,27381510
Kazakhstan,KAZ,2055,26698836,27579345
Kazakhstan,KAZ,2056,26908048,27775249
Kazakhstan,KAZ,2057,27114448,27960425
Kazakhstan,KAZ,2058,27317478,28136674
Kazakhstan,KAZ,2059,27516620,28312101
Kazakhstan,KAZ,2060,27712626,28484444
Kazakhstan,KAZ,2061,27906300,28653108
Kazakhstan,KAZ,2062,28097816,28818814
Kazakhstan,KAZ,2063,28287332,28981901
Kazakhstan,KAZ,2064,28474354,29143060
Kazakhstan,KAZ,2065,28659260,29303376
Kazakhstan,KAZ,2066,28842914,29460468
Kazakhstan,KAZ,2067,29025238,29611758
Kazakhstan,KAZ,2068,29207856,29761745
Kazakhstan,KAZ,2069,29390492,29916212
Kazakhstan,KAZ,2070,29572748,30071403
Kazakhstan,KAZ,2071,29755344,30222731
Kazakhstan,KAZ,2072,29938174,30371501
Kazakhstan,KAZ,2073,30121532,30517496
Kazakhstan,KAZ,2074,30304624,30665643
Kazakhstan,KAZ,2075,30487316,30815217
Kazakhstan,KAZ,2076,30668948,30962530
Kazakhstan,KAZ,2077,30849596,31108954
Kazakhstan,KAZ,2078,31029232,31255244
Kazakhstan,KAZ,2079,31206704,31395504
Kazakhstan,KAZ,2080,31383132,31531226
Kazakhstan,KAZ,2081,31558848,31668554
Kazakhstan,KAZ,2082,31731944,31799873
Kazakhstan,KAZ,2083,31901668,31929996
Kazakhstan,KAZ,2084,32069262,32061035
Kazakhstan,KAZ,2085,32233796,32186675
Kazakhstan,KAZ,2086,32394874,32310195
Kazakhstan,KAZ,2087,32552460,32432799
Kazakhstan,KAZ,2088,32704716,32549352
Kazakhstan,KAZ,2089,32851330,32659083
Kazakhstan,KAZ,2090,32992348,32766009
Kazakhstan,KAZ,2091,33127402,32870137
Kazakhstan,KAZ,2092,33256216,32969504
Kazakhstan,KAZ,2093,33380032,33067867
Kazakhstan,KAZ,2094,33498702,33167333
Kazakhstan,KAZ,2095,33611410,33265689
Kazakhstan,KAZ,2096,33719108,33360459
Kazakhstan,KAZ,2097,33821100,33445672
Kazakhstan,KAZ,2098,33916996,33523831
Kazakhstan,KAZ,2099,34007860,33599943
Kazakhstan,KAZ,2100,34093332,33672176
Kenya,KEN,2022,54027484,
Kenya,KEN,2023,55100588,
Kenya,KEN,2024,56203036,56432945
Kenya,KEN,2025,57323930,57532491
Kenya,KEN,2026,58457380,58636405
Kenya,KEN,2027,59604436,59745753
Kenya,KEN,2028,60762924,60860446
Kenya,KEN,2029,61929868,61979189
Kenya,KEN,2030,63103940,63102244
Kenya,KEN,2031,64284464,64230110
Kenya,KEN,2032,65470264,65359033
Kenya,KEN,2033,66655948,66484808
Kenya,KEN,2034,67839700,67604629
Kenya,KEN,2035,69018984,68715912
Kenya,KEN,2036,70186450,69818890
Kenya,KEN,2037,71342690,70910405
Kenya,KEN,2038,72493656,71990932
Kenya,KEN,2039,73634420,73057762
Kenya,KEN,2040,74757976,74108861
Kenya,KEN,2041,75866830,75144359
Kenya,KEN,2042,76961170,76161722
Kenya,KEN,2043,78039860,77159124
Kenya,KEN,2044,79104470,78134980
Kenya,KEN,2045,80156600,79088834
Kenya,KEN,2046,81195010,80022372
Kenya,KEN,2047,82219530,80938638
Kenya,KEN,2048,83230070,81837659
Kenya,KEN,2049,84227656,82721769
Kenya,KEN,2050,85211736,83593234
Kenya,KEN,2051,86180530,84451671
Kenya,KEN,2052,87136930,85294268
Kenya,KEN,2053,88079540,86120945
Kenya,KEN,2054,89009400,86932928
Kenya,KEN,2055,89930664,87732156
Kenya,KEN,2056,90841700,88519874
Kenya,KEN,2057,91739350,89300076
Kenya,KEN,2058,92623990,90072740
Kenya,KEN,2059,93491950,90829762
Kenya,KEN,2060,94340310,91569582
Kenya,KEN,2061,95167610,92293869
Kenya,KEN,2062,95977320,93001110
Kenya,KEN,2063,96770490,93685080
Kenya,KEN,2064,97545544,94345003
Kenya,KEN,2065,98299140,94982481
Kenya,KEN,2066,99033576,95598343
Kenya,KEN,2067,99748456,96191423
Kenya,KEN,2068,100441290,96760577
Kenya,KEN,2069,101115960,97305741
Kenya,KEN,2070,101768610,97825658
Kenya,KEN,2071,102397864,98322810
Kenya,KEN,2072,103004540,98797654
Kenya,KEN,2073,103592140,99244967
Kenya,KEN,2074,104160990,99664910
Kenya,KEN,2075,104706430,100062625
Kenya,KEN,2076,105230184,100440791
Kenya,KEN,2077,105734210,100797991
Kenya,KEN,2078,106220830,101131618
Kenya,KEN,2079,106689220,101445389
Kenya,KEN,2080,107137380,101743625
Kenya,KEN,2081,107569750,102022679
Kenya,KEN,2082,107986350,102279086
Kenya,KEN,2083,108385780,102517576
Kenya,KEN,2084,108769050,102739284
Kenya,KEN,2085,109136420,102945211
Kenya,KEN,2086,109483944,103137630
Kenya,KEN,2087,109812296,103314927
Kenya,KEN,2088,110124440,103478201
Kenya,KEN,2089,110419640,103628694
Kenya,KEN,2090,110696700,103764121
Kenya,KEN,2091,110953050,103881422
Kenya,KEN,2092,111189710,103980501
Kenya,KEN,2093,111410700,104061380
Kenya,KEN,2094,111613380,104125116
Kenya,KEN,2095,111797576,104175475
Kenya,KEN,2096,111965710,104212776
Kenya,KEN,2097,112121510,104231299
Kenya,KEN,2098,112267420,104234505
Kenya,KEN,2099,112401710,104224941
Kenya,KEN,2100,112525080,104195497
Kiribati,KIR,2022,131237,
Kiribati,KIR,2023,133521,
Kiribati,KIR,2024,135773,134520
Kiribati,KIR,2025,137993,136506
Kiribati,KIR,2026,140193,138455
Kiribati,KIR,2027,142369,140410
Kiribati,KIR,2028,144513,142340
Kiribati,KIR,2029,146633,144236
Kiribati,KIR,2030,148735,146135
Kiribati,KIR,2031,150789,148031
Kiribati,KIR,2032,152820,149919
Kiribati,KIR,2033,154825,151773
Kiribati,KIR,2034,156800,153606
Kiribati,KIR,2035,158769,155451
Kiribati,KIR,2036,160721,157319
Kiribati,KIR,2037,162663,159193
Kiribati,KIR,2038,164621,161054
Kiribati,KIR,2039,166603,162899
Kiribati,KIR,2040,168595,164715
Kiribati,KIR,2041,170604,166513
Kiribati,KIR,2042,172635,168331
Kiribati,KIR,2043,174672,170188
Kiribati,KIR,2044,176709,172017
Kiribati,KIR,2045,178737,173822
Kiribati,KIR,2046,180763,175635
Kiribati,KIR,2047,182759,177398
Kiribati,KIR,2048,184726,179157
Kiribati,KIR,2049,186674,180920
Kiribati,KIR,2050,188582,182635
Kiribati,KIR,2051,190453,184268
Kiribati,KIR,2052,192279,185876
Kiribati,KIR,2053,194075,187432
Kiribati,KIR,2054,195833,188945
Kiribati,KIR,2055,197550,190456
Kiribati,KIR,2056,199213,191934
Kiribati,KIR,2057,200840,193396
Kiribati,KIR,2058,202427,194821
Kiribati,KIR,2059,203971,196206
Kiribati,KIR,2060,205455,197519
Kiribati,KIR,2061,206925,198766
Kiribati,KIR,2062,208357,199956
Kiribati,KIR,2063,209758,201134
Kiribati,KIR,2064,211120,202287
Kiribati,KIR,2065,212437,203410
Kiribati,KIR,2066,213726,204498
Kiribati,KIR,2067,214995,205560
Kiribati,KIR,2068,216227,206608
Kiribati,KIR,2069,217424,207559
Kiribati,KIR,2070,218613,208471
Kiribati,KIR,2071,219761,209371
Kiribati,KIR,2072,220885,210224
Kiribati,KIR,2073,222001,211038
Kiribati,KIR,2074,223091,211847
Kiribati,KIR,2075,224157,212629
Kiribati,KIR,2076,225209,213392
Kiribati,KIR,2077,226234,214091
Kiribati,KIR,2078,227224,214772
Kiribati,KIR,2079,228175,215453
Kiribati,KIR,2080,229087,216111
Kiribati,KIR,2081,229984,216726
Kiribati,KIR,2082,230835,217320
Kiribati,KIR,2083,231639,217912
Kiribati,KIR,2084,232399,218465
Kiribati,KIR,2085,233131,218997
Kiribati,KIR,2086,233821,219489
Kiribati,KIR,2087,234465,219954
Kiribati,KIR,2088,235054,220402
Kiribati,KIR,2089,235599,220792
Kiribati,KIR,2090,236094,221165
Kiribati,KIR,2091,236542,221532
Kiribati,KIR,2092,236941,221833
Kiribati,KIR,2093,237297,222075
Kiribati,KIR,2094,237613,222270
Kiribati,KIR,2095,237882,222427
Kiribati,KIR,2096,238116,222526
Kiribati,KIR,2097,238311,222601
Kiribati,KIR,2098,238475,222639
Kiribati,KIR,2099,238599,222652
Kiribati,KIR,2100,238677,222651
Kosovo,OWID_KOS,2022,1659721,
Kosovo,OWID_KOS,2023,1663599,
Kosovo,OWID_KOS,2024,1667478,1684797
Kosovo,OWID_KOS,2025,1671375,1674131
Kosovo,OWID_KOS,2026,1675262,1666992
Kosovo,OWID_KOS,2027,1679185,1663094
Kosovo,OWID_KOS,2028,1683128,1661648
Kosovo,OWID_KOS,2029,1687052,1661296
Kosovo,OWID_KOS,2030,1690883,1661289
Kosovo,OWID_KOS,2031,1694594,1662129
Kosovo,OWID_KOS,2032,1698092,1663653
Kosovo,OWID_KOS,2033,1701372,1665407
Kosovo,OWID_KOS,2034,1704385,1667146
Kosovo,OWID_KOS,2035,1707011,1668689
Kosovo,OWID_KOS,2036,1709171,1670498
Kosovo,OWID_KOS,2037,1710841,1672317
Kosovo,OWID_KOS,2038,1711990,1673126
Kosovo,OWID_KOS,2039,1712570,1673548
Kosovo,OWID_KOS,2040,1712450,1673991
Kosovo,OWID_KOS,2041,1711635,1673611
Kosovo,OWID_KOS,2042,1710058,1672557
Kosovo,OWID_KOS,2043,1707680,1671303
Kosovo,OWID_KOS,2044,1704522,1669385
Kosovo,OWID_KOS,2045,1700565,1666555
Kosovo,OWID_KOS,2046,1695833,1662969
Kosovo,OWID_KOS,2047,1690346,1659063
Kosovo,OWID_KOS,2048,1684152,1654457
Kosovo,OWID_KOS,2049,1677326,1649220
Kosovo,OWID_KOS,2050,1669917,1643625
Kosovo,OWID_KOS,2051,1661970,1637265
Kosovo,OWID_KOS,2052,1653547,1630706
Kosovo,OWID_KOS,2053,1644716,1623670
Kosovo,OWID_KOS,2054,1635521,1616067
Kosovo,OWID_KOS,2055,1626033,1608542
Kosovo,OWID_KOS,2056,1616263,1600388
Kosovo,OWID_KOS,2057,1606271,1591705
Kosovo,OWID_KOS,2058,1596085,1583079
Kosovo,OWID_KOS,2059,1585701,1574792
Kosovo,OWID_KOS,2060,1575152,1566395
Kosovo,OWID_KOS,2061,1564444,1557589
Kosovo,OWID_KOS,2062,1553522,1548875
Kosovo,OWID_KOS,2063,1542366,1539821
Kosovo,OWID_KOS,2064,1530995,1530474
Kosovo,OWID_KOS,2065,1519379,1520859
Kosovo,OWID_KOS,2066,1507484,1511297
Kosovo,OWID_KOS,2067,1495286,1501908
Kosovo,OWID_KOS,2068,1482769,1492074
Kosovo,OWID_KOS,2069,1469912,1481916
Kosovo,OWID_KOS,2070,1456701,1471701
Kosovo,OWID_KOS,2071,1443153,1461488
Kosovo,OWID_KOS,2072,1429232,1450834
Kosovo,OWID_KOS,2073,1414935,1439471
Kosovo,OWID_KOS,2074,1400287,1427694
Kosovo,OWID_KOS,2075,1385290,1416051
Kosovo,OWID_KOS,2076,1369922,1404527
Kosovo,OWID_KOS,2077,1354238,1392730
Kosovo,OWID_KOS,2078,1338225,1380741
